Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Region
2006-04-01,13.38181818,321.4636364,55.99090909,86.45454545,NSW
2006-04-02,28.014,311.955,52.02,82.2,NSW
2006-04-03,66.86564516,324.4620968000001,57.87903226,87.5,NSW
2006-04-04,86.43,321.725,318.59375,90.875,NSW
2006-04-05,88.44,324.3846154,90.00769231,89.81538462,NSW
2006-04-06,30.63473684,317.2894737,62.18947368,88.15789474,NSW
2006-04-07,26.14777778,315.1833333,60.62222222,86.0,NSW
2006-04-08,28.76210526,313.5657895,33.71578947,82.63157895,NSW
2006-04-09,26.94363636,316.5181818,87.55454545,84.18181818,NSW
2006-04-10,107.56333329999998,322.4867647,44.00490196,87.7254902,NSW
2006-04-11,249.4658571,316.98,111.5742857,87.34285714,NSW
2006-04-12,117.5268817,323.6844086000001,51.52795699,86.92473118,NSW
2006-04-13,3.6,313.3,49.5,76.0,NSW
2006-04-14,1.0,308.6,14.7,77.0,NSW
2006-04-15,12.08666667,309.75,34.76666667,79.83333333,NSW
2006-04-16,5.88,311.25,71.15,82.0,NSW
2006-04-17,137.2706349,320.218254,46.51507937,87.95238095,NSW
2006-04-18,20.76,308.7045455,41.65454545,84.72727273,NSW
2006-04-19,164.66666669999995,322.2944444,54.80980392,88.33333333,NSW
2006-04-20,156.4285714,309.3693878,74.12448979999998,83.69387755,NSW
2006-04-21,25.63,315.3289474,45.69473684,85.0,NSW
2006-04-22,50.72,314.1307692,65.11538462,85.92307692,NSW
2006-04-23,50.56666667,316.4472222,101.9555556,87.5,NSW
2006-04-24,160.92,317.5276,50.5592,85.96,NSW
2006-04-25,133.764,312.6216667,121.51666670000002,84.56666667,NSW
2006-04-26,221.3274074,322.2416667,52.17314815,87.46296296,NSW
2006-04-27,414.59819280000005,315.546988,151.3626506,84.69879518,NSW
2006-04-28,50.61833333,321.015625,57.80208333,88.04166667,NSW
2006-04-29,8.96,307.575,77.1,82.0,NSW
2006-04-30,0.0,0.0,0.0,0.0,NSW
2006-05-01,3.1,308.3666667,24.13333333,82.66666667,NSW
2006-05-02,11.1,306.2954545,35.09090909,94.45454545,NSW
2006-05-03,23.5125,312.37,51.365,85.75,NSW
2006-05-04,179.9775,311.4205357,142.67678569999995,87.98214286,NSW
2006-05-05,84.70626506,316.34819280000005,44.19759036,86.22891566,NSW
2006-05-06,28.13818182,310.9818182,60.37272727,83.45454545,NSW
2006-05-07,5.0,326.71,77.12,92.6,NSW
2006-05-08,51.51391304,309.29782610000007,78.79130435,85.86956522,NSW
2006-05-09,91.45333333,311.7083333,69.31904762,86.40476190000003,NSW
2006-05-10,82.30175439,312.1877193,54.67192982,86.01754386,NSW
2006-05-11,103.4646154,309.6538462,157.78076919999995,85.23076923,NSW
2006-05-12,124.8564706,315.6273109,44.55378151,86.76470588,NSW
2006-05-13,90.97666667,308.3833333,125.8555556,83.27777778,NSW
2006-05-14,16.016,315.3666667,37.20666667,86.13333333,NSW
2006-05-15,201.7496,313.0973333,90.29866667,85.74666667,NSW
2006-05-16,201.6186538,316.7802885,83.03653846,87.06730769,NSW
2006-05-17,175.8918182,313.2515152,57.88080808,84.77777778,NSW
2006-05-18,146.4380952,311.0785714,91.09761905,84.26190476,NSW
2006-05-19,67.80316667,315.6791667,42.46,86.4,NSW
2006-05-20,87.72,309.1133333,151.24,83.46666667,NSW
2006-05-21,25.92916667,313.3104167,38.04166667,84.16666667,NSW
2006-05-22,69.62,309.915,124.045,86.0,NSW
2006-05-23,72.99702128,312.6053191000001,50.95744681,86.06382979,NSW
2006-05-24,90.6893617,308.9585106,54.65531915,84.76595745,NSW
2006-05-25,60.98756757,320.8040541000001,121.0351351,90.02702703,NSW
2006-05-26,43.04375,314.13125,47.909375,85.6875,NSW
2006-05-27,22.21333333,306.8666667,136.9666667,80.66666667,NSW
2006-05-28,15.60533333,313.17,39.01333333,84.6,NSW
2006-05-29,115.7566667,306.685,102.2833333,83.7,NSW
2006-05-30,76.97904762,313.0293651,41.13333333,85.39682540000003,NSW
2006-05-31,130.1034783,307.75217389999995,76.64782609,83.67391304,NSW
2006-06-01,87.26068966,312.4732759,50.49310345,85.81034483,NSW
2006-06-02,12.852,309.19,39.76,87.1,NSW
2006-06-03,12.672,307.59,75.82,85.6,NSW
2006-06-04,17.11,311.365,47.91,84.2,NSW
2006-06-05,16.416,303.05,79.54,81.2,NSW
2006-06-06,61.29910714,312.3383929,38.10892857,86.125,NSW
2006-06-07,16.0875,307.475,53.5,83.5,NSW
2006-06-08,179.9373984,312.9825203000001,53.79837398,85.38211382,NSW
2006-06-09,12.75,306.0666667,53.66666667,81.66666667,NSW
2006-06-10,0.0,0.0,0.0,0.0,NSW
2006-06-11,1.32,309.6,47.8,89.0,NSW
2006-06-12,3.306666667,297.0833333,22.0,93.33333333,NSW
2006-06-13,35.50114286,309.49,36.94571429,84.68571429,NSW
2006-06-14,46.08,304.44,86.67,79.5,NSW
2006-06-15,77.18461538,308.8153846,37.53846154,85.53846154,NSW
2006-06-16,65.03625,306.753125,110.95625,82.375,NSW
2006-06-17,77.04666667,308.5333333000001,51.4547619,83.30952381,NSW
2006-06-18,94.63018868,310.5179245,55.36792453,85.50943396,NSW
2006-06-19,78.525,304.95625,74.77083333,83.0,NSW
2006-06-20,100.76,310.5308988999999,35.13483146,84.76404494,NSW
2006-06-21,88.985,307.325,179.475,82.16666667,NSW
2006-06-22,4.0,306.4625,24.475,84.75,NSW
2006-06-23,0.0,0.0,0.0,0.0,NSW
2006-06-24,0.0,0.0,0.0,0.0,NSW
2006-06-25,0.0,0.0,0.0,0.0,NSW
2006-06-26,4.42,300.8,31.83333333,84.33333333,NSW
2006-06-27,35.952,307.8520000000001,41.608,84.0,NSW
2006-06-28,23.6,301.7222222000001,50.65555556,80.55555556,NSW
2006-06-29,58.05166667,313.3111111,49.54074074,86.2962963,NSW
2006-06-30,0.0,0.0,0.0,0.0,NSW
2006-07-01,1.68,310.4,42.4,85.0,NSW
2006-07-02,0.0,0.0,0.0,0.0,NSW
2006-07-03,1.0,310.55,29.8,86.0,NSW
2006-07-04,18.05375,307.09375,42.725,81.125,NSW
2006-07-05,18.7425,300.375,149.4,82.0,NSW
2006-07-06,15.008,309.075,42.49,83.3,NSW
2006-07-07,6.043333333,302.3333333,44.83333333,87.33333333,NSW
2006-07-08,2.0,306.375,19.95,80.0,NSW
2006-07-09,10.35,308.65,94.7,85.33333333,NSW
2006-07-10,40.28225806,312.8435484,53.18709677,86.35483871,NSW
2006-07-11,13.5125,305.9,41.075,80.75,NSW
2006-07-12,26.73,309.56052630000005,51.23684211,85.31578947,NSW
2006-07-13,39.14666667,313.3916667,89.12,86.73333333,NSW
2006-07-14,8.32,305.375,63.45,79.0,NSW
2006-07-15,0.0,0.0,0.0,0.0,NSW
2006-07-16,0.0,0.0,0.0,0.0,NSW
2006-07-17,0.0,0.0,0.0,0.0,NSW
2006-07-18,2.64,309.8,63.5,100.0,NSW
2006-07-19,4.306666667,306.5,32.76666667,82.0,NSW
2006-07-20,0.0,0.0,0.0,0.0,NSW
2006-07-21,0.0,0.0,0.0,0.0,NSW
2006-07-22,2.75,297.0,21.45,77.5,NSW
2006-07-23,4.8,304.15,57.5,76.0,NSW
2006-07-24,0.0,0.0,0.0,0.0,NSW
2006-07-25,0.0,0.0,0.0,0.0,NSW
2006-07-26,2.0,310.15,22.3,79.0,NSW
2006-07-27,0.0,0.0,0.0,0.0,NSW
2006-07-28,0.0,0.0,0.0,0.0,NSW
2006-07-29,1.1,305.15,17.7,79.0,NSW
2006-07-30,1.68,305.75,26.2,78.0,NSW
2006-07-31,13.5,306.31,42.04,87.0,NSW
2006-08-01,7.44,303.275,48.825,89.0,NSW
2006-08-02,4.18,307.2,38.43333333,83.66666667,NSW
2006-08-03,12.41333333,311.4416667,113.01666670000002,93.0,NSW
2006-08-04,13.17333333,303.5,45.15,82.66666667,NSW
2006-08-05,5.39,311.3875,43.275,85.5,NSW
2006-08-06,0.0,0.0,0.0,0.0,NSW
2006-08-07,28.80535714,317.6535714,47.97142857,88.57142857,NSW
2006-08-08,24.86714286,309.5071429,81.47142857,82.42857143,NSW
2006-08-09,31.82666667,313.1111111,48.71111111,84.96296296,NSW
2006-08-10,37.66153846,312.2807692,102.0769231,87.23076923,NSW
2006-08-11,29.38666667,309.12142860000006,34.38095238,82.42857143,NSW
2006-08-12,9.293333333,313.4166667,54.75,86.66666667,NSW
2006-08-13,21.8075,313.2708333,60.85,84.91666667,NSW
2006-08-14,14.4,310.3409091,31.53636364,82.54545455,NSW
2006-08-15,44.33600000000001,307.92,87.18666667,82.26666667,NSW
2006-08-16,27.25130435,314.5326087,48.2173913,85.82608696,NSW
2006-08-17,18.48,306.6666667,78.25,80.33333333,NSW
2006-08-18,9.0,313.89285710000007,32.17142857,82.28571429,NSW
2006-08-19,13.5125,315.19375,53.7,85.75,NSW
2006-08-20,17.60294118,315.0617647,49.63529412,84.88235294,NSW
2006-08-21,21.23333333,310.3625,51.85833333,83.41666667,NSW
2006-08-22,52.63513514,312.5540541000001,47.64054054,84.86486486,NSW
2006-08-23,25.488000000000003,320.0266667,79.56666667,88.2,NSW
2006-08-24,21.68833333,309.5833333,36.55,81.33333333,NSW
2006-08-25,83.69200000000002,318.6888889,72.45333333,86.66666667,NSW
2006-08-26,1.32,317.35,53.2,92.0,NSW
2006-08-27,4.945,313.75,27.35,83.25,NSW
2006-08-28,16.32,315.60555560000006,70.51111111,86.77777778,NSW
2006-08-29,0.0,0.0,0.0,0.0,NSW
2006-08-30,3.41,310.5833333,21.3,80.66666667,NSW
2006-08-31,2.64,297.75,22.75,92.0,NSW
2006-09-01,15.27384615,314.6346154,31.7,84.15384615,NSW
2006-09-02,4.646666667,306.45,26.53333333,80.66666667,NSW
2006-09-03,0.0,0.0,0.0,0.0,NSW
2006-09-04,20.00727273,305.4227273,41.81818182,87.09090909,NSW
2006-09-05,17.02846154,315.2076923,49.84615385,85.46153846,NSW
2006-09-06,13.76,314.0214286000001,44.27142857,82.0,NSW
2006-09-07,7.7175,307.3625,36.05,80.75,NSW
2006-09-08,1.8,313.6,24.6,76.0,NSW
2006-09-09,1.8,308.65,32.4,76.0,NSW
2006-09-10,1.0,308.1,13.9,77.0,NSW
2006-09-11,1.43,304.85,16.7,76.0,NSW
2006-09-12,1.56,311.9,26.5,79.0,NSW
2006-09-13,4.62,310.3875,26.6,82.0,NSW
2006-09-14,29.24153846,312.3346154,46.38461538,81.76923077,NSW
2006-09-15,12.52222222,314.94444439999995,40.71111111,85.0,NSW
2006-09-16,19.21,312.3777778,44.85555556,82.33333333,NSW
2006-09-17,5.0,324.74,58.06,89.8,NSW
2006-09-18,11.315,312.7083333,42.95,82.5,NSW
2006-09-19,28.98521739,315.426087,32.56521739,82.26086957,NSW
2006-09-20,7.26,314.63,34.22,81.6,NSW
2006-09-21,18.474375,314.165625,27.775,83.25,NSW
2006-09-22,36.56625,311.66875,61.2375,91.625,NSW
2006-09-23,23.75636364,314.0590909,47.04545455,80.0,NSW
2006-09-24,61.09375,323.4,139.109375,92.8125,NSW
2006-09-25,6.46,310.9666667,53.2,89.33333333,NSW
2006-09-26,16.89428571,326.1142857,74.96428571,90.35714286,NSW
2006-09-27,15.86666667,331.1083333,188.1666667,95.5,NSW
2006-09-28,8.36,324.8666667,40.01666667,84.0,NSW
2006-09-29,14.29285714,308.4857143000001,52.25714286,85.71428571,NSW
2006-09-30,4.305,313.725,22.7,85.75,NSW
2006-10-01,14.64,312.6875,44.4,83.5,NSW
2006-10-02,13.485,307.55,48.65,85.0,NSW
2006-10-03,4.2,323.425,35.425,84.75,NSW
2006-10-04,4.18,305.2166667,31.2,89.33333333,NSW
2006-10-05,32.17586207,322.4086207,65.72413793,88.79310345,NSW
2006-10-06,5.55,298.9833333,30.0,87.33333333,NSW
2006-10-07,16.25,318.15,60.79090909,90.90909091,NSW
2006-10-08,15.504,318.46,49.73,84.2,NSW
2006-10-09,5.936,307.53,23.54,81.8,NSW
2006-10-10,3.63,319.3333333,55.96666667,91.33333333,NSW
2006-10-11,12.53428571,310.2214286,46.87142857,91.28571429,NSW
2006-10-12,25.23705882,317.9823529,43.71176471,86.70588235,NSW
2006-10-13,25.08,320.36875,307.8375,91.875,NSW
2006-10-14,17.914,316.9666667,41.64,89.0,NSW
2006-10-15,0.0,0.0,0.0,0.0,NSW
2006-10-16,0.0,0.0,0.0,0.0,NSW
2006-10-17,0.0,0.0,0.0,0.0,NSW
2006-10-18,3.96,308.5333333000001,29.63333333,86.0,NSW
2006-10-19,10.56,373.8125,602.7125,98.625,NSW
2006-10-20,0.0,0.0,0.0,0.0,NSW
2006-10-21,3.203333333,320.7333333,25.7,76.66666667,NSW
2006-10-22,0.0,0.0,0.0,0.0,NSW
2006-10-23,9.582857143,318.9642857,39.42857143,85.57142857,NSW
2006-10-24,0.0,0.0,0.0,0.0,NSW
2006-10-25,6.3,313.5583333,41.23333333,92.66666667,NSW
2006-10-26,4.42,321.025,47.7,83.0,NSW
2006-10-27,46.88333333,315.8416667,113.76666670000002,93.95833333,NSW
2006-10-28,8.655714286,317.6142857,54.48571429,92.28571429,NSW
2006-10-29,44.14444444,322.2666667,390.4555556,91.11111111,NSW
2006-10-30,2.0,321.2,55.45,82.0,NSW
2006-10-31,1.0,320.95,33.7,87.0,NSW
2006-11-01,10.92,304.175,62.625,94.25,NSW
2006-11-02,2.2,316.725,24.9,82.5,NSW
2006-11-03,0.0,0.0,0.0,0.0,NSW
2006-11-04,0.0,0.0,0.0,0.0,NSW
2006-11-05,0.0,0.0,0.0,0.0,NSW
2006-11-06,0.0,0.0,0.0,0.0,NSW
2006-11-07,0.0,0.0,0.0,0.0,NSW
2006-11-08,0.0,0.0,0.0,0.0,NSW
2006-11-09,0.0,0.0,0.0,0.0,NSW
2006-11-10,1.32,306.05,18.8,76.0,NSW
2006-11-11,0.0,0.0,0.0,0.0,NSW
2006-11-12,1.1,300.15,16.8,90.0,NSW
2006-11-13,1.1,316.6,23.2,77.0,NSW
2006-11-14,40.91333333,319.3444444,163.0611111,92.16666667,NSW
2006-11-15,37.74342857,333.2471429,149.76,93.2,NSW
2006-11-16,2.64,330.575,138.9,100.0,NSW
2006-11-17,3.0,315.5,26.83333333,83.66666667,NSW
2006-11-18,37.555,313.7113636,57.72272727,88.72727273,NSW
2006-11-19,161.2352459,322.6348361000001,92.50819672,91.7704918,NSW
2006-11-20,93.98666667,311.0253623000001,45.48985507,94.88405797,NSW
2006-11-21,156.3080282,318.7866197,120.9788732,91.07042254,NSW
2006-11-22,274.12116180000004,344.5443983,253.9560166,95.12448133,NSW
2006-11-23,74.05199999999998,313.50625,53.2875,88.925,NSW
2006-11-24,39.008,323.0016667,56.97666667,91.16666667,NSW
2006-11-25,135.8709677,315.8508065,71.61935484,91.06451613,NSW
2006-11-26,60.433125,315.9703125,54.584375,91.0,NSW
2006-11-27,5.92,316.3333333,52.5,82.66666667,NSW
2006-11-28,124.3297619,320.0690476000001,101.6642857,87.11904762,NSW
2006-11-29,2056.876245,328.7314723,238.4590909,97.6798419,NSW
2006-11-30,70.63170732,328.0914633999999,128.0609756,92.7804878,NSW
2006-12-01,27.0,326.5888889,61.78518519,88.44444444,NSW
2006-12-02,114.1058824,325.5352941,242.5,91.94117647,NSW
2006-12-03,60.78108108,327.5297297,145.3810811,97.13513514,NSW
2006-12-04,39.50375,326.0109375,63.984375,90.125,NSW
2006-12-05,156.66,323.8839623,139.5301887,88.32075472,NSW
2006-12-06,30.72,323.91875,71.64583333,89.16666667,NSW
2006-12-07,61.3444186,309.7872093000001,31.72093023,90.13953488,NSW
2006-12-08,79.50333333,335.75512819999994,68.34743590000001,92.62820513,NSW
2006-12-09,63.28578947,325.5868421,214.4105263,90.26315789,NSW
2006-12-10,151.8549425,327.9465517,201.58045980000003,95.55172414,NSW
2006-12-11,127.1091892,326.772973,126.2310811,91.68918919,NSW
2006-12-12,127.1040909,320.4965909,265.8136364,93.22727273,NSW
2006-12-13,10.609000000000002,315.15,44.62,98.3,NSW
2006-12-14,0.0,0.0,0.0,0.0,NSW
2006-12-15,26.62,342.0863636,263.9590909,95.59090909,NSW
2006-12-16,73.33714286,321.9535714,225.6071429,95.64285714,NSW
2006-12-17,60.26428571,336.74375,113.5625,94.17857143,NSW
2006-12-18,101.105,329.3375,228.4727273,91.54545455,NSW
2006-12-19,40.35310345,333.6810345,105.8413793,91.06896552,NSW
2006-12-20,0.0,0.0,0.0,0.0,NSW
2006-12-21,1.0,299.1,9.3,76.0,NSW
2006-12-22,1.0,303.6,14.1,92.0,NSW
2006-12-23,6.333333333,311.3,48.6,82.33333333,NSW
2006-12-24,0.0,0.0,0.0,0.0,NSW
2006-12-25,0.0,0.0,0.0,0.0,NSW
2006-12-26,0.0,0.0,0.0,0.0,NSW
2006-12-27,0.0,0.0,0.0,0.0,NSW
2006-12-28,0.0,0.0,0.0,0.0,NSW
2006-12-29,6.16,302.525,55.2,95.5,NSW
2006-12-30,0.0,0.0,0.0,0.0,NSW
2006-12-31,0.0,0.0,0.0,0.0,NSW
2007-01-01,0.0,0.0,0.0,0.0,NSW
2007-01-02,0.0,0.0,0.0,0.0,NSW
2007-01-03,0.0,0.0,0.0,0.0,NSW
2007-01-04,0.0,0.0,0.0,0.0,NSW
2007-01-05,0.0,0.0,0.0,0.0,NSW
2007-01-06,0.0,0.0,0.0,0.0,NSW
2007-01-07,12.288,306.82,67.64,93.2,NSW
2007-01-08,0.0,0.0,0.0,0.0,NSW
2007-01-09,4.0,343.9125,76.675,94.25,NSW
2007-01-10,18.56,318.7166667,121.01666670000002,87.83333333,NSW
2007-01-11,33.60615385,318.1384615,102.2384615,94.0,NSW
2007-01-12,28.91571429,315.5892857,66.01428571,95.64285714,NSW
2007-01-13,527.7513074,322.5369258,168.9872792,97.69964664,NSW
2007-01-14,170.7631579,325.9342105,107.1042105,91.69473684,NSW
2007-01-15,32.12181818,324.51363639999994,217.5272727,88.0,NSW
2007-01-16,36.84129032,321.6967742,58.51290323,95.87096774,NSW
2007-01-17,2.0,303.275,14.8,90.0,NSW
2007-01-18,6.82,315.31,34.92,87.6,NSW
2007-01-19,13.2,316.4333333,35.91111111,86.88888889,NSW
2007-01-20,80.64,320.6277778,72.82,91.75555556,NSW
2007-01-21,25.30315789,322.6447368000001,53.03157895,90.26315789,NSW
2007-01-22,26.855,313.165,108.83,84.4,NSW
2007-01-23,8.64,322.61,68.36,87.8,NSW
2007-01-24,0.0,0.0,0.0,0.0,NSW
2007-01-25,0.0,0.0,0.0,0.0,NSW
2007-01-26,0.0,0.0,0.0,0.0,NSW
2007-01-27,15.7625,316.44375,50.9125,88.875,NSW
2007-01-28,17.2725,327.475,110.7875,91.875,NSW
2007-01-29,20.57625,337.25,180.35,93.4375,NSW
2007-01-30,5.5,324.5375,37.45,85.25,NSW
2007-01-31,37.91071429,327.5714286000001,225.6785714,93.57142857,NSW
2007-02-01,6.9325,313.1375,30.975,88.0,NSW
2007-02-02,1.0,310.65,30.1,100.0,NSW
2007-02-03,41.74800000000001,317.806,100.028,96.16,NSW
2007-02-04,104.405,318.0925,149.92,94.375,NSW
2007-02-05,228.459,329.052,297.763,95.67,NSW
2007-02-06,28.80428571,325.6535714,80.69285714,92.82142857,NSW
2007-02-07,60.88409091,321.7136364,159.7363636,90.54545455,NSW
2007-02-08,4.42,325.7,81.95,86.5,NSW
2007-02-09,98.04148148,323.3740741000001,163.9185185,91.40740741,NSW
2007-02-10,35.04827586,338.1586207,149.9206897,92.5862069,NSW
2007-02-11,121.527027,324.1148649,227.7540541,93.56756757,NSW
2007-02-12,50.29,342.0407407,462.38148150000006,95.74074074,NSW
2007-02-13,5.9625,318.3,56.125,86.75,NSW
2007-02-14,9.9875,307.35,26.6625,90.375,NSW
2007-02-15,5.6160000000000005,331.91,74.46,89.8,NSW
2007-02-16,16.8,318.4916667,46.91666667,79.5,NSW
2007-02-17,0.0,0.0,0.0,0.0,NSW
2007-02-18,0.0,0.0,0.0,0.0,NSW
2007-02-19,1.21,313.5,28.9,81.0,NSW
2007-02-20,3.626666667,327.3833333,31.83333333,84.33333333,NSW
2007-02-21,19.26,303.1,77.56666667,88.0,NSW
2007-02-22,9.52,320.3666667,99.63333333,83.66666667,NSW
2007-02-23,2.34,321.15,49.9,78.0,NSW
2007-02-24,0.0,0.0,0.0,0.0,NSW
2007-02-25,0.0,0.0,0.0,0.0,NSW
2007-02-26,1.43,334.4,56.1,91.0,NSW
2007-02-27,0.0,0.0,0.0,0.0,NSW
2007-02-28,7.15,318.61,39.12,85.2,NSW
2007-03-01,0.0,0.0,0.0,0.0,NSW
2007-03-02,0.0,0.0,0.0,0.0,NSW
2007-03-03,2.31,324.375,16.55,79.0,NSW
2007-03-04,2.0,306.9,12.35,92.5,NSW
2007-03-05,0.0,0.0,0.0,0.0,NSW
2007-03-06,4.42,304.4,50.95,79.5,NSW
2007-03-07,0.0,0.0,0.0,0.0,NSW
2007-03-08,1.0,315.0,11.1,78.0,NSW
2007-03-09,0.0,0.0,0.0,0.0,NSW
2007-03-10,1.43,330.2,30.1,82.0,NSW
2007-03-11,71.6385,318.7675,138.42,87.85,NSW
2007-03-12,14.52,328.4318182,37.92727273,86.0,NSW
2007-03-13,2.75,310.45,39.2,84.0,NSW
2007-03-14,5.61,320.375,29.225,82.75,NSW
2007-03-15,8.4,316.22,46.1,83.2,NSW
2007-03-16,6.1,331.7416667,66.65,93.83333333,NSW
2007-03-17,2.0,328.1,35.4,89.0,NSW
2007-03-18,1.1,302.75,7.2,78.0,NSW
2007-03-19,10.8,329.4416667,87.48333333,93.5,NSW
2007-03-20,8.562857142999999,304.3357143,31.5,90.0,NSW
2007-03-21,19.58727273,316.8636364,40.30909091,82.90909091,NSW
2007-03-22,33.152,320.35,49.04,84.4,NSW
2007-03-23,2.205,324.6,45.55,91.0,NSW
2007-03-24,1.43,299.5,16.2,81.0,NSW
2007-03-25,1.21,308.65,15.3,77.0,NSW
2007-03-26,7.573333333,325.125,57.35,90.33333333,NSW
2007-03-27,20.67,313.21875,85.2375,88.0,NSW
2007-03-28,3.84,312.3,105.15,87.0,NSW
2007-03-29,24.948,317.725,55.53,84.9,NSW
2007-03-30,8.69,318.35,47.35714286,85.28571429,NSW
2007-03-31,3.616666667,318.8166667,30.53333333,84.33333333,NSW
2007-04-01,2.86,320.7,60.9,87.0,NSW
2007-04-02,49.7883871,318.7596774,46.31290323,84.70967742,NSW
2007-04-03,5.3,308.77,21.92,82.0,NSW
2007-04-04,16.51416667,317.725,46.39166667,88.91666667,NSW
2007-04-05,4.995,313.125,55.75,81.5,NSW
2007-04-06,2.0,303.225,21.2,92.5,NSW
2007-04-07,5.83,316.325,28.875,79.75,NSW
2007-04-08,7.258333332999999,318.7333333,61.35,91.33333333,NSW
2007-04-09,16.188,315.485,38.34,84.7,NSW
2007-04-10,49.0692,308.988,76.168,86.44,NSW
2007-04-11,64.98340909,320.3681818,75.49545455,88.45454545,NSW
2007-04-12,65.34473684,310.0197368000001,64.31315789,87.28947368,NSW
2007-04-13,25.33304348,316.8021739,34.67826087,86.47826087,NSW
2007-04-14,2.34,303.55,41.0,77.0,NSW
2007-04-15,11.71428571,317.0357143,50.3,83.71428571,NSW
2007-04-16,12.62625,314.0125,34.3875,81.75,NSW
2007-04-17,34.13235294,323.4529412,110.0176471,89.82352941,NSW
2007-04-18,20.26071429,312.1892857,41.14285714,84.92857143,NSW
2007-04-19,5.814,304.2,20.76,85.4,NSW
2007-04-20,29.52857143,316.1095238,36.88095238,83.23809524,NSW
2007-04-21,16.83,306.6,116.5,82.0,NSW
2007-04-22,0.0,0.0,0.0,0.0,NSW
2007-04-23,12.375,314.65625,26.9625,80.625,NSW
2007-04-24,5.6179999999999986,327.46,163.76,91.0,NSW
2007-04-25,18.178,318.21,61.67,84.9,NSW
2007-04-26,13.63,316.825,191.7375,89.25,NSW
2007-04-27,0.0,0.0,0.0,0.0,NSW
2007-04-28,0.0,0.0,0.0,0.0,NSW
2007-04-29,0.0,0.0,0.0,0.0,NSW
2007-04-30,4.55,305.025,30.85,77.0,NSW
2007-05-01,2.0,305.675,24.15,83.5,NSW
2007-05-02,2.415,307.075,26.5,89.5,NSW
2007-05-03,17.80133333,316.7966667,45.98,86.46666667,NSW
2007-05-04,13.82666667,314.7055556,113.26666670000002,84.44444444,NSW
2007-05-05,4.533333333,318.2333333,31.93333333,82.66666667,NSW
2007-05-06,6.51,315.55,40.05,86.83333333,NSW
2007-05-07,119.6934375,316.8234375,278.7375,93.53125,NSW
2007-05-08,16.485,312.7357143000001,42.03571429,87.42857143,NSW
2007-05-09,21.92142857,307.7571429,86.14285714,85.28571429,NSW
2007-05-10,15.481,312.825,42.74,85.0,NSW
2007-05-11,45.23333333,308.3972222,69.45,84.77777778,NSW
2007-05-12,51.26842105,312.9105263,90.84210526,84.21052632,NSW
2007-05-13,1.0,312.2,20.2,85.0,NSW
2007-05-14,35.46666667,311.0785714,81.22380952,89.61904762,NSW
2007-05-15,20.9625,316.1375,55.64375,86.75,NSW
2007-05-16,2.86,307.925,15.4,76.0,NSW
2007-05-17,1.0,301.6,24.4,83.0,NSW
2007-05-18,0.0,0.0,0.0,0.0,NSW
2007-05-19,3.0,310.6833333,23.3,84.0,NSW
2007-05-20,0.0,0.0,0.0,0.0,NSW
2007-05-21,14.28,315.4555556,75.95555556,88.88888889,NSW
2007-05-22,12.625,305.9416667,37.06666667,79.0,NSW
2007-05-23,2.99,304.75,36.55,92.0,NSW
2007-05-24,18.92666667,302.6958333,37.11666667,91.25,NSW
2007-05-25,47.77066667,307.1266667,175.1866667,89.13333333,NSW
2007-05-26,4.2025,312.525,31.0,85.75,NSW
2007-05-27,10.92,308.6,33.25,81.33333333,NSW
2007-05-28,7.717142857000001,318.6928571,73.31428571,87.85714286,NSW
2007-05-29,26.314,311.0866667,50.37333333,85.0,NSW
2007-05-30,11.3625,306.80625,32.95,84.25,NSW
2007-05-31,0.0,0.0,0.0,0.0,NSW
2007-06-01,3.413333333,301.1166667,31.5,97.66666667,NSW
2007-06-02,5.6160000000000005,316.12,91.24,91.2,NSW
2007-06-03,0.0,0.0,0.0,0.0,NSW
2007-06-04,1.32,311.25,54.4,79.0,NSW
2007-06-05,3.733333333,307.5166667,41.4,85.33333333,NSW
2007-06-06,1.0,296.5,13.1,78.0,NSW
2007-06-07,0.0,0.0,0.0,0.0,NSW
2007-06-08,0.0,0.0,0.0,0.0,NSW
2007-06-09,1.21,311.45,35.3,87.0,NSW
2007-06-10,0.0,0.0,0.0,0.0,NSW
2007-06-11,0.0,0.0,0.0,0.0,NSW
2007-06-12,4.94,311.525,130.6,89.5,NSW
2007-06-13,1.0,294.85,15.6,82.0,NSW
2007-06-14,0.0,0.0,0.0,0.0,NSW
2007-06-15,0.0,0.0,0.0,0.0,NSW
2007-06-16,3.6,303.75,28.75,78.0,NSW
2007-06-17,0.0,0.0,0.0,0.0,NSW
2007-06-18,5.9625,305.6875,27.9,79.75,NSW
2007-06-19,0.0,0.0,0.0,0.0,NSW
2007-06-20,0.0,0.0,0.0,0.0,NSW
2007-06-21,0.0,0.0,0.0,0.0,NSW
2007-06-22,0.0,0.0,0.0,0.0,NSW
2007-06-23,0.0,0.0,0.0,0.0,NSW
2007-06-24,0.0,0.0,0.0,0.0,NSW
2007-06-25,7.466666667,306.6083333,40.48333333,88.33333333,NSW
2007-06-26,0.0,0.0,0.0,0.0,NSW
2007-06-27,0.0,0.0,0.0,0.0,NSW
2007-06-28,1.32,307.55,31.9,84.0,NSW
2007-06-29,0.0,0.0,0.0,0.0,NSW
2007-06-30,0.0,0.0,0.0,0.0,NSW
